Krishna Singh ,382,0.07256666666666667
Zahoor Badini,383,-0.3612
Chandravadan Trivedi,384,-0.10768627450980392
Ryan J Farrick,385,0.0129
Sameer Sharma ,386,-0.1365
Deya Roy,387,-0.034923076923076925
Ashish Kumar ,388,0.06284999999999999
Rajesh Mohanty ,389,-0.103545
Mahendra Pratap Singh ,390,-0.23204999999999998
Shreya Kanade,391,0.1804
Ramakrishnan Cm,392,-0.03607777777777778
Zohaib Khan ,393,0.50405
42682360,394,0.0235
Rocky Khanna,395,0.07712000000000001
Raj Singh ,396,0.03504545454545455
Kishor Shah,397,0.21114736842105264
Ubaid Nazir,398,0.30379999999999996
Shally A Dhar,399,0.04295333333333336
Rahul Zad ,400,0.08282
Vivek Kumar Srivastava ,401,0.0
6934820,402,0.0
17238227,403,-0.213
Luvmeet Singh,404,0.03715000000000001
Mayank Rai ,405,-0.29845
Alok Asthana,406,-0.05647777777777777
36360313,407,0.0
Tahleel Ahmad,408,0.2793
Shaurya Mishra ,409,0.0204
27364378,410,-0.8126
Sahil Rohmehtra ,411,0.22778333333333334
41942519,412,-0.4453
Burhan Khan ,413,-0.06509999999999999
James Mascarenhas,414,0.0
Diksha Raina ,415,0.174925
Shailesh Kaul,416,-0.07512500000000004
Manish Thakur ,417,-0.3239
Gautam Sibal,418,0.068525
Shardul Juyal,419,-0.0022666666666666577
Eyenain Showkat,420,-0.2677333333333333
Mohammad Zamin,421,0.1320857142857143
Uddipta Ghosh,422,-0.8126
Fahad Bhat ,423,-0.12088333333333334
Ravi Pratap ,424,-0.12562727272727273
Mihir Chaudhari,425,0.0855
Jyothi Vallapaneni,426,-0.7783
Anshuman Bhardwaj ,427,-0.8227
Pulakit Singh,428,0.2028
Bilal Javed,429,0.0637
Naivedya Mishra,430,0.15056666666666665
Puneet Mishra ,431,-0.14582499999999998
Sujit Singh ,432,-0.1406
Imankalyan Maity,433,-0.4537
Anusri Tripathi,434,0.06464285714285714
Ahsan Shiekh,435,0.08155454545454545
Pradip Gangopadhyay,436,-0.21928888888888884
Shivam Gupta ,437,0.0482
Shaan Muneeb,438,-0.4907
Khurram Ali ,439,0.3069
G Bhat,440,0.00942222222222222
Gopal Rai ,441,-0.14529999999999998
Kartike Kampassi,442,-0.048233333333333316
Vishnu Theja Reddy,443,-0.12984
Jairam R Prabhu,444,-0.5966
Praveenkumar ,445,-0.4509
Muazzam Nasir ,446,0.0448
Kaiten Thakur,447,0.05066666666666667
Manish Chaurasia ,448,-0.5267
Satyam Rai,449,-0.0025
Naman Chakraborty ,450,0.07584285714285714
Junaid Jan ,451,0.07351428571428573
Deepak Bakshi ,452,0.02800833333333334
Ranjeet Rain,453,0.04692307692307691
39231110,454,0.1849
Syed Mohtasim,455,-0.005337500000000002
Faisal H Bhat,456,-0.015266666666666666
Aseem Kumar ,457,-0.09749999999999999
41055452,458,-0.034
Farhan Imaan Abro,459,-0.7276
11488583,460,-0.1118
Suhail Mohammad,461,-0.20090000000000002
Animesh Mohan,462,0.17566470588235295
Prateek Kumar ,463,-0.03564736842105262
Siva Kumar ,464,0.1424125
Nihal Mohammed ,465,-0.1118
Neil Mezi,466,-0.15023846153846154
Sandeep Sapru,467,0.6129
Arafat Basheer,468,-0.11580000000000001
Sai Kumar Rao,469,-0.65218
Sandeep Nagraj ,470,-0.196
Rj Saras Nitish,471,0.030928571428571448
Omkar Nath Nandi,472,-0.1967
32448441,473,-0.1806
Dhruv Kotwal,474,0.0376
Rahul Gupta ,475,0.04375
Sandeep Singh ,476,0.4899272727272727
Mahaprasad Nanda,477,-0.2023
Kailash Kumar ,478,0.21714999999999995
Gitanjali Dagar,479,0.0731
Ragnar Lothbrok ,480,-0.38
21937579,481,0.0596
Tejinder Singh ,482,0.1391
Aditya Patil ,483,0.13205
Ahmed ,484,-0.14045
Vikramaditya Singh ,485,0.052387500000000004
Palak Desai ,486,0.0
Atif Khan ,487,-0.7508
Rameez ,488,0.08333333333333333
8245658,489,-0.9584
Ravneet Singh Raina ,490,-0.0932125
42437623,491,0.0084
Arslan Qadri,492,0.020662500000000007
Samvit Kher,493,0.3657
Sourin Paturi,494,0.0625
5286161,495,-0.0427
Bipin Chaudhary ,496,0.0003999999999999987
S manivarma S manivarma,497,0.0
Sumit Nagpal,498,-0.08745
11158147,499,0.3769
Class Rebel Lanka,500,0.3008
Hari Govind ,501,0.05399999999999999
Abdul Rehman ,502,0.002149999999999999
Ziad Khan ,503,-0.11005000000000001
Syed Junaid Aadil,504,0.0463
Vimlesh Dwivedi,505,-0.2171
Shubham Choubey ,506,-0.4767
Hirra Sultan,507,-0.09977499999999999
Ravi Malhotra ,508,-0.32975
Karan Menon ,509,0.1683
Hari Pada Roychoudhury,510,0.04895
Sharika Amin,511,-0.022500000000000003
Divyanshu Rai ,512,0.0314
21702500,513,0.048
Manish Chowdhary ,514,-0.282625
Narinder Dogra ,515,-0.3372
Tushar Mahajan ,516,-0.0090375
Aloak Menon,517,-0.08134999999999999
Mehrab,518,-0.17685
Bhagwat Shah,519,-0.14172857142857143
Achal Gautam ,520,-0.0851857142857143
Dipprakash Singh,521,0.11158333333333335
Vilas Kaul,522,-0.316
Ashutosh Sharma ,523,0.158225
Rahul Sambyal,524,0.02995
Akhil Saxena ,525,0.8827
28550397,526,0.2963
Pbhuvanesh Arasu,527,-0.0542
Gurudutt Mallapur,528,-0.046475
Jayesh Bhatia ,529,-0.1048
Srajan Kulshrestha ,530,-0.31256666666666666
Chander Kanta Gariyali,531,-0.1545
Satbir Singh Rajpal ,532,-0.49615
Kuldeep Singh Lamba,533,0.1589
Aditya Goyal ,534,-0.022
Mohinder pal Singh Jolly,535,-0.0258
Abir Chawla,536,0.3643
Roxanne Paul ,537,-0.2661
Sagar Jha ,538,0.1356
25530222,539,-0.049
21406538,540,-0.0155
Ulaganath Muthu,541,0.2663
Atul Burnwal,542,-0.0416
25165647,543,-0.0123
DHEERAJ KUMAR ,544,0.0
Ranga Prasad ,545,0.018457142857142856
Prateek Saxena ,546,-0.02585
Gautham Manoharan ,547,-0.2361
Asif ,548,-0.32018
Anirudh Tamret,549,0.1158
Patanjali Slpsk,550,0.2106
Yasmin Ali ,551,0.5357
1533105,552,-0.1614
Vibhuti Pajnoo,553,0.0762
25142553,554,-0.4897
Shubham Thakur ,555,-0.4158
Arnav Vaid,556,-0.1379
21070025,557,-0.1392
Chetan Rattan,558,-0.02415900000000002
Shobhan Dutta,559,-0.0069
Himanish Ganjoo,560,-0.09672
Waqar Ahmad ,561,-0.13074999999999998
Mohammed Aamer ,562,-0.09970000000000001
Vivek Reddy ,563,0.5719
Anayat Bhat,564,0.27012
Harsh Srivastava ,565,0.0988
27974903,566,-0.0076
Rajiv Gusain ,567,0.0393
Jnanendra Kishore,568,-0.0587
Giri Dv,569,-0.8007
Sonali Manhas,570,0.2681
Sumit Malik,571,0.0898
Darshan Nayak ,572,0.3655
Vishnu Karthik ,573,-0.03440000000000001
Shubhojoy Mitra,574,0.3666
Ashok Kumar ,575,-0.03138333333333334
Adnan Khalid ,576,0.29760000000000003
?share=c&srid=RxUs,577,0.0472
